episode,global_step,episode_reward,avg_state_error,actor_loss,critic_loss,trajectory
0,40,-58.112263991683726,2.0550380304455755,0.0,0.0,triangular
1,80,-56.25197899620981,2.5467303574085234,0.0,0.0,triangular
