episode,global_step,episode_reward,avg_state_error,actor_loss,critic_loss,trajectory
42,12900,-3.1534799827029945,1.407355535030365,1.040349654754003,0.03646238450271388,square_wave
43,13200,12.670336860674439,1.3898628707726797,1.0528568637371063,0.03493959699058905,square_wave
44,13500,-3.080393478553743,1.418606968720754,1.0731098381678263,0.03426027667087813,square_wave
45,13800,-2.3710049256449555,1.4143505599101385,1.0864062531789145,0.030215243368099134,square_wave
46,14100,-3.7267033653333845,1.4318984979391098,1.1059721255302428,0.029372275854305675,square_wave
47,14400,-3.514283147081732,1.4175770517190298,1.1170779887835185,0.032585921993789575,square_wave
48,14700,-2.7013803898415083,1.4136073637008666,1.126299416621526,0.03690891607586915,square_wave
49,15000,-2.272671248903501,1.4218219921986262,1.1409251022338867,0.032465013151522726,square_wave
50,15300,-2.678391700843348,1.4181119231383006,1.15945880929629,0.033354226365530246,square_wave
51,15600,-3.8264545219950374,1.3836874318122865,1.1737081305185955,0.030207241505850108,square_wave
52,15900,-2.9644763204036155,1.419934056798617,1.198174481789271,0.03468904602186133,square_wave
53,16200,-2.354035193263542,1.4109280228614807,1.1969046235084533,0.035225696600197504,square_wave
54,16500,-2.195906497770897,1.402918914159139,1.2235734808444976,0.03359603410198664,square_wave
55,16800,-2.149781107343725,1.4043388779958088,1.2353552091121673,0.02574532829923555,square_wave
56,17100,-3.1199452441185764,1.405465515255928,1.242462963660558,0.03798092841170728,square_wave
57,17400,-2.2084091125987357,1.4110507136583328,1.2643093427022298,0.035078967705679434,square_wave
58,17700,-2.3725004902109474,1.4090911215543747,1.28448641816775,0.03165274232936402,square_wave
59,18000,-2.655566394096227,1.41140442609787,1.2912734572092692,0.03365361434717973,square_wave
60,18300,13.059577126288753,1.397148345708847,1.2961634405454,0.03924066147999838,square_wave
61,18600,-2.443283310253158,1.4238177619377772,1.313689272403717,0.03734383300257226,square_wave
62,18900,-2.655207561187853,1.4160723829269408,1.3157904243469238,0.032832225992654764,square_wave
63,19200,-2.8793012444395525,1.4133857917785644,1.3316876900196075,0.03617057911508406,square_wave
64,19500,-3.4803044605534414,1.4122566850980123,1.3507152764002481,0.036391663712759814,square_wave
65,19800,-3.045057217217996,1.4060936272144318,1.3661759114265442,0.032925772635887064,square_wave
66,20100,-1.8873828648589548,1.4094572587807974,1.3836072937647501,0.03325924205438544,square_wave
67,20400,-2.0186386012472077,1.4133313306172688,1.401844786008199,0.03502690971828997,square_wave
68,20700,-2.971428255020884,1.411281768878301,1.406685713926951,0.038037493703886864,square_wave
69,21000,12.176054270192953,1.3889347873131435,1.4125650358200073,0.03576027014680828,square_wave
70,21300,10.710380689054814,1.3909967692693075,1.4256181732813518,0.03994514387256155,square_wave
71,21600,13.415957316383732,1.3906894850730895,1.4305282560984294,0.03577528290916234,square_wave
72,21900,-2.7335068513639165,1.4110396003723145,1.4554720409711202,0.03582556980506828,square_wave
73,22200,-1.9581944992765927,1.4035984696944555,1.4695070052146912,0.036106345714069905,square_wave
74,22500,-2.344832612504253,1.4322016870975494,1.4784706624348958,0.03028779970947653,square_wave
75,22800,-3.166393091902142,1.4122002897659938,1.480806237856547,0.035409367194709676,square_wave
76,23100,-3.042823425214713,1.4106550707419714,1.493792306582133,0.03350469753301392,square_wave
77,23400,-3.035923134174669,1.4054223235448202,1.5157793203989665,0.03309092929819599,square_wave
78,23700,-2.53472868502139,1.4111142319440841,1.5131211328506469,0.03261704922653735,square_wave
79,24000,-2.7449493872001978,1.4168437043825786,1.5304730534553528,0.030990568447547655,square_wave
80,24300,-2.20163548742422,1.4052029754718145,1.5500547218322753,0.03029353865189478,square_wave
81,24600,-2.2253872855566392,1.4021149476369221,1.553665777047475,0.0369339415927728,square_wave
82,24900,-2.6118644260801296,1.4059705642859142,1.5631190856297812,0.034688031622208654,square_wave
83,25200,-2.113466236740341,1.4088911797602972,1.5617338903745015,0.0311585245312502,square_wave
84,25500,12.967853010445786,1.3882071316242217,1.5804603854815165,0.03378571525448933,square_wave
85,25800,13.090260287933022,1.393346259991328,1.5855003531773886,0.034025673669142026,square_wave
86,26100,-2.4892536825966043,1.4165603548288346,1.5999450413386027,0.033099589565147955,square_wave
87,26400,-1.9715570125263266,1.420319463610649,1.6075346962610881,0.03245849776081741,square_wave
88,26700,-1.965054916031657,1.4105395672718684,1.6249761192003886,0.03505685197655112,square_wave
89,27000,-2.3720272578881096,1.4112888165314992,1.6202829599380493,0.02976292110669116,square_wave
90,27300,12.39199418178763,1.3907216376066207,1.64792862256368,0.033804676725218696,square_wave
91,27600,-2.1684262859635055,1.4156986818710964,1.6383158413569132,0.03096776152495295,square_wave
92,27900,-2.361057519586767,1.4011941967407862,1.6552475674947102,0.0339448529543976,square_wave
93,28200,-1.5914169900585053,1.4152521908283233,1.6618663628896078,0.027530064329815408,square_wave
94,28500,13.596941020246721,1.3865704178810119,1.6711081139246622,0.02903961413074285,square_wave
95,28800,-2.38536266371376,1.4080190227429072,1.687830970287323,0.028849063678644597,square_wave
96,29100,-2.170195742324,1.4121396259466807,1.6958690484364827,0.0352613206487149,square_wave
97,29400,-2.465267391083772,1.414004983107249,1.6962136300404866,0.032604202601748206,square_wave
98,29700,-1.9417364214081438,1.4043452149629594,1.704544293085734,0.029018568391911685,square_wave
99,30000,-3.9991288468241573,1.4101031829913457,1.7274479389190673,0.030192332508352897,square_wave
100,30300,12.773758367728435,1.3865000700950623,1.7223503430684408,0.033052055273825924,square_wave
101,30600,-3.0547268206253695,1.4117953713734945,1.7457905364036561,0.029811255366851887,square_wave
102,30900,-2.6051839488558532,1.4133736334244411,1.7396351885795593,0.037187990817862254,square_wave
103,31200,-3.1985902769491013,1.407881691257159,1.7566481137275696,0.03088704461231828,square_wave
104,31500,-3.6433133164420677,1.4040448808670043,1.7616713404655457,0.02580840341591587,square_wave
105,31800,-3.6065510804299334,1.397251410484314,1.7628117100397747,0.031639918060973285,square_wave
106,32100,-3.8672952979803106,1.4086016853650412,1.777862787246704,0.03102500437448422,square_wave
107,32400,13.12374841989942,1.3930740888913473,1.7903145496050517,0.03146053830316911,square_wave
108,32700,12.451667992398232,1.3903222080071767,1.7905630707740783,0.030119207301177085,square_wave
109,33000,-2.462308959756034,1.4134965624411902,1.794354861577352,0.029278002210582296,square_wave
110,33300,-2.9851534302812177,1.4215610176324844,1.7944201604525247,0.032079068451809384,square_wave
111,33600,-2.553947451058778,1.4099297879139583,1.8080362256368,0.025665577217005194,square_wave
112,33900,-2.660005610622463,1.4063252266248067,1.8071592338879903,0.028475927327138682,square_wave
113,34200,-3.2132655169814917,1.4268501575787862,1.8255063430468241,0.02921591992955655,square_wave
114,34500,13.55623616771769,1.387133886416753,1.8343212326367697,0.03398596249055117,square_wave
115,34800,-3.95209326697515,1.420376560886701,1.8315859675407409,0.03083143454665939,square_wave
116,35100,-2.021829808503377,1.390317344069481,1.828670715490977,0.031217371304519473,square_wave
117,35400,-2.658770285081102,1.4158589828014374,1.8427672672271729,0.027181016540465255,square_wave
118,35700,-2.2696599861606868,1.4114734387397767,1.853009218374888,0.028579440140165387,square_wave
119,36000,-1.7183076894376377,1.414917874534925,1.8491127626101176,0.029190471270121632,square_wave
120,36300,12.521838059835126,1.3920402983824411,1.8644926595687865,0.027384829035339255,square_wave
121,36600,-3.1109901934396618,1.4080276091893513,1.8671345162391662,0.028073263972376784,square_wave
122,36900,12.667716896068352,1.3943151636918385,1.8702747416496277,0.026090447516180573,square_wave
123,37200,-3.5934015065431524,1.4203201907873153,1.8822543104489644,0.03232251276572545,square_wave
124,37500,-2.6761031984351646,1.413754522204399,1.8783355593681335,0.027941641781168678,square_wave
125,37800,13.223171777837008,1.397646847565969,1.887528064250946,0.028472789113099375,square_wave
126,38100,-1.9909425426274505,1.4252517139911651,1.8814546505610148,0.030350522731120388,square_wave
127,38400,-3.12814755942671,1.4132058902581532,1.9008673413594563,0.028675462591151397,square_wave
128,38700,-2.0773357444908553,1.4034305310249329,1.8969182030359903,0.02565434108565872,square_wave
129,39000,14.033921246603123,1.3914427896340689,1.9269650300343832,0.02555122782786687,square_wave
130,39300,-2.7741758195916275,1.4370636997620265,1.9150302894910176,0.028081126043883464,square_wave
131,39600,12.914376000314974,1.3958069856961568,1.9206435322761535,0.027774365157820283,square_wave
132,39900,-4.170401316415516,1.3877429966131847,1.9273083519935608,0.027781853596679867,square_wave
133,40200,-3.2166504341177644,1.4214125764369965,1.9394656697909036,0.026294454478969175,square_wave
134,40500,-4.500918214768196,1.3981383409102757,1.9287670421600343,0.025896761051068702,square_wave
135,40800,-2.377586325095031,1.4097804985443751,1.9359845956166586,0.025321399957562486,square_wave
136,41100,-2.4024966206518026,1.41536847670873,1.942188847064972,0.02754097753514846,square_wave
137,41400,-2.766559651878184,1.393897323211034,1.9467632905642192,0.025172727151463428,square_wave
138,41700,-1.730240103229873,1.406330574353536,1.943683127562205,0.025636280602775514,square_wave
139,42000,-2.829095002450052,1.4061162453889846,1.9576899051666259,0.026183400386944413,square_wave
140,42300,13.123587515437967,1.578295748035113,1.9676615325609843,0.035365218638132016,square_wave
141,42600,-1.9873741449788258,1.4393375539779663,1.962414232889811,0.042403337174716095,square_wave
142,42900,12.985795617476155,1.565220326979955,1.9766391197840372,0.04346725168327491,square_wave
143,43200,-3.398318268940784,1.5382252717018128,1.9855292828877766,0.0466333852832516,square_wave
144,43500,-2.5786283893510826,1.5080973760286966,1.9720834215482077,0.04410723129597803,square_wave
145,43800,-2.3614388610236396,1.5382812637090684,1.9945786992708843,0.03862650849080334,square_wave
146,44100,12.755679134652102,1.5689720479647318,1.9957821997006735,0.038547014128416775,square_wave
147,44400,-3.5464975864510087,1.5038765827814737,1.9912526416778564,0.03579404506056259,square_wave
148,44700,-3.760456968937062,1.5087036097049713,1.9762565843264261,0.031720170302626985,square_wave
149,45000,-1.9635075322585092,1.44600557188193,2.0114433566729226,0.029851438699600597,square_wave
150,45300,-2.474748331215241,1.4827980488538741,2.011404139200846,0.03320717936226477,square_wave
151,45600,-2.7482548791449535,1.5060952413082123,1.9949519975980123,0.02883461898037543,square_wave
152,45900,-3.495666723512111,1.4837309130032856,2.0007815766334534,0.02605046406388283,square_wave
153,46200,12.243396049179118,1.593527897198995,2.0004912408192954,0.027678808231527605,square_wave
154,46500,-2.1644154341891535,1.487135936220487,2.0071006568272907,0.02998492883828779,square_wave
155,46800,-2.0782793138176374,1.4397703727086386,2.010231324036916,0.026226468371848267,square_wave
156,47100,-2.237197874300162,1.4883320289850235,2.025498332182566,0.023198625578855474,square_wave
157,47400,-2.0462362548569364,1.4605394423007965,2.011273008187612,0.02592379255996396,square_wave
158,47700,-2.068751643924029,1.4668669142325719,2.003832672437032,0.027487758160568775,square_wave
159,48000,-2.2407222622074214,1.4445840227603912,2.0224887402852376,0.023634911140737434,square_wave
160,48300,-2.8678348601795745,1.5042765800158182,2.026109672387441,0.02520533503188441,square_wave
161,48600,-3.047054449189446,1.4843976149956386,2.0254102834065755,0.024395522577688098,square_wave
162,48900,-2.342693249089632,1.5070820355415344,2.021177323659261,0.026029495598437886,square_wave
163,49200,-3.50425827158615,1.4413671445846559,2.035820070107778,0.022615595920942724,square_wave
164,49500,-1.9419229183811697,1.4880971489350001,2.027565360069275,0.022184533999922373,square_wave
165,49800,-2.1398036459460683,1.5375242898861567,2.040686577161153,0.02614591456328829,square_wave
166,50100,-3.869762868806714,1.4552288560072582,2.02837815284729,0.027592192500208813,square_wave
167,50400,-2.5017385211482153,1.5619230381647746,2.041028695901235,0.024685725623276086,square_wave
168,50700,-2.101263094821474,1.4700075950225193,2.0486536701520284,0.020492757336857417,square_wave
169,51000,-2.4788621430285316,1.5081425708532334,2.0408600982030234,0.0236033673506851,square_wave
170,51300,-2.2176679906435335,1.534667875568072,2.0348426842689515,0.024307485120370984,square_wave
171,51600,-2.331086746277289,1.4668314590056737,2.0437407604853313,0.022368997073111435,square_wave
172,51900,12.783759333961655,1.6060963547229767,2.0435519440968832,0.020556825380772352,square_wave
173,52200,-2.1202508802758504,1.4837382485469182,2.049650259812673,0.020107294013723732,square_wave
174,52500,-2.1008449384942662,1.4860020158688227,2.0465886545181275,0.0222875721178328,square_wave
175,52800,-2.1833247091388395,1.4785087784131368,2.033144388993581,0.020085106240585446,square_wave
176,53100,-3.4781677041319154,1.4494063570102056,2.0385560258229574,0.024746923227794468,square_wave
177,53400,-1.9787754348944862,1.4772099806865056,2.0649811736742656,0.019731435808353126,square_wave
178,53700,-1.9531486206222375,1.4416491903861364,2.0616583108901976,0.021364753022789954,square_wave
179,54000,-2.78408700395375,1.5040209197998047,2.0452295327186585,0.022579357530921697,square_wave
180,54300,-1.7289647754980237,1.4958688735961914,2.071340067386627,0.023934999507231016,square_wave
181,54600,-1.741326586389915,1.4784121988217036,2.0595313533147177,0.021968529289588333,square_wave
182,54900,-1.9518332791514676,1.514225970506668,2.0670793930689495,0.01996030258014798,square_wave
183,55200,-2.2936968324938776,1.4691683393716812,2.0586342732111613,0.022082406391079227,square_wave
184,55500,-1.9271882073022442,1.4728885990381242,2.0602797865867615,0.021932588474204144,square_wave
185,55800,-1.7942397925071423,1.507951461672783,2.067792172431946,0.02257285569484035,square_wave
186,56100,-1.233141667547158,1.4761080797513326,2.0710928988456727,0.01951474871641646,square_wave
187,56400,-1.1857761561404847,1.4357020797332127,2.083268491427104,0.021785851462433736,square_wave
188,56700,13.92495230268694,1.5656913560628891,2.0780126921335857,0.01963559475727379,square_wave
189,57000,-1.8235629315953767,1.5117488431930541,2.062569746176402,0.02073097766066591,square_wave
190,57300,-1.2254697714932248,1.4690888649225236,2.072697972456614,0.020735967011811834,square_wave
191,57600,13.761783585278339,1.5699928104877472,2.0798532938957215,0.023161054785984257,square_wave
192,57900,-1.7626403430476807,1.4866982207695643,2.083927416006724,0.023636191460924844,square_wave
193,58200,-1.9931075308471877,1.5053483643134435,2.0796075455347696,0.020895528579130768,square_wave
194,58500,-2.448548534233112,1.4886311419804892,2.0742076643308005,0.018992467486920458,square_wave
195,58800,-1.3235225377138702,1.5073484563827515,2.090051815509796,0.024563211298858127,square_wave
196,59100,-1.6723435373045508,1.5012556626399358,2.0809007620811464,0.021711036598620316,square_wave
197,59400,13.615437324438243,1.562492728829384,2.1044830234845477,0.021522576316880683,square_wave
198,59700,-1.488212883938099,1.475160777370135,2.0895717668533327,0.01785183234916379,square_wave
199,60000,-1.4458360391668954,1.532851168513298,2.0783677387237547,0.021365774529986083,square_wave
200,60300,13.61123263379559,1.5724544449647269,2.0829883861541747,0.022618997334502636,square_wave
201,60600,-2.3065889514051356,1.5084625534216562,2.091443867683411,0.02184971080161631,square_wave
202,60900,14.648050697706552,1.571842653552691,2.0950336114565533,0.01864977564352254,square_wave
203,61200,-1.6552327419165567,1.4983809792995453,2.1002721254030865,0.021205572774633766,square_wave
204,61500,-1.5739496491849385,1.5350544238090515,2.09988631884257,0.01940403476047019,square_wave
205,61800,-1.4493347340263405,1.4835137434800465,2.0898236147562663,0.017711250446736812,square_wave
206,62100,-2.2697272560559316,1.4704679741462072,2.097866778373718,0.020247207569579283,square_wave
207,62400,-1.6812111909967071,1.4432157776753107,2.089358063538869,0.02073422047464798,square_wave
208,62700,-2.0476942077279183,1.5762979547182718,2.118414454460144,0.021427372181788088,square_wave
209,63000,-2.461195460148159,1.5132585990428924,2.106992708047231,0.020622312459163367,square_wave
210,63300,-2.5347884687595204,1.466578646103541,2.12590758005778,0.021257674130611123,square_wave
211,63600,-2.155233333306392,1.541377343336741,2.1058196218808494,0.021217788049640755,square_wave
212,63900,-1.9267407792154454,1.5008483616511028,2.113717757066091,0.020164201352745294,square_wave
213,64200,-1.90364515846594,1.486255140900612,2.119401790301005,0.020731189056920507,square_wave
214,64500,-2.14136627716943,1.480009222428004,2.1104965456326803,0.021450992161408066,square_wave
215,64800,-1.596519264532272,1.4875746279954911,2.1096117210388186,0.020884707365185023,square_wave
216,65100,-1.5620948335155893,1.4998432799180348,2.11429096142451,0.018954320127765337,square_wave
217,65400,-1.3523598999250743,1.4694437181949616,2.127723383108775,0.020448609629335503,square_wave
218,65700,-2.01105528036132,1.4452152033646901,2.135219961802165,0.02137510533289363,square_wave
219,66000,-1.387519948102999,1.4982429651419322,2.129940538406372,0.020721223717555404,square_wave
220,66300,-1.739039912819863,1.4876911715666452,2.136579236189524,0.019281952815751235,square_wave
221,66600,-1.9114546066150073,1.5439776593446732,2.1275630219777426,0.020102501676107446,square_wave
222,66900,-2.025740338279852,1.4965098218123118,2.136990879376729,0.020129512147977948,square_wave
223,67200,-1.5659760667011176,1.5427361555894217,2.1292222476005556,0.021379941090320546,square_wave
224,67500,-1.8790764694102058,1.5836631528536478,2.118318963845571,0.020171000266758103,square_wave
225,67800,-1.7130358174443134,1.4623409674564998,2.123531821568807,0.020596174257807433,square_wave
226,68100,-2.2296452644281066,1.444939964612325,2.123459977308909,0.02039177798355619,square_wave
227,68400,-1.7359150319593066,1.5461294454336167,2.113696922461192,0.020978240676534674,square_wave
228,68700,-1.593717402662153,1.497476411263148,2.138944060007731,0.02135870442725718,square_wave
229,69000,-1.9908969589043282,1.4842469722032547,2.141425123214722,0.020006583544115226,square_wave
230,69300,-2.0527530066668898,1.5076919800043107,2.1335056058565773,0.021507265047791102,square_wave
231,69600,-2.307314576767382,1.5813917084534963,2.1545034662882485,0.022332091205753385,square_wave
232,69900,-1.8436147916130767,1.4446421627203623,2.127136616706848,0.022974029501589634,square_wave
233,70200,-1.635740763274949,1.4463140902916591,2.142800922393799,0.019004442592461902,square_wave
234,70500,-3.0377386689186223,1.4864637474219005,2.145026342868805,0.020737872274282077,square_wave
235,70800,-2.008629252808166,1.5056988720099131,2.1596230546633404,0.019845024410945673,square_wave
236,71100,-1.4961733711883443,1.480060770511627,2.1483300733566284,0.022505829129368066,square_wave
237,71400,13.594332328764771,1.5706384392579396,2.127087741692861,0.02070833426589767,square_wave
238,71700,-1.5317720478400496,1.4410603231191634,2.1532082589467367,0.01957610194881757,square_wave
239,72000,-3.051637799665324,1.5028984820842743,2.1424150800704957,0.02070824115537107,square_wave
240,72300,-1.9626254865666595,1.4758220450083415,2.1283590817451477,0.019195094367799658,square_wave
241,72600,-1.4229217450090734,1.4788900025685627,2.1340319093068443,0.020367950514579812,square_wave
242,72900,-1.460167110199105,1.470776458978653,2.146920351187388,0.019427031295684478,square_wave
243,73200,13.328636089805531,1.5663907321294148,2.159370561440786,0.02082618371738742,square_wave
244,73500,-1.7901002012193292,1.4911304734150568,2.1642990096410117,0.019610480866394938,square_wave
245,73800,-2.43981103338301,1.4864536635080974,2.142462731997172,0.022279442239863178,square_wave
246,74100,-1.8987942084204454,1.4839743340015412,2.1533122062683105,0.02128112381013731,square_wave
247,74400,-1.6232366710901234,1.4895457762479782,2.1441925541559854,0.019743017287304005,square_wave
248,74700,-2.054537507612267,1.4981249515215556,2.143671490351359,0.019122696006670593,square_wave
249,75000,-2.2709868147037873,1.5888971340656282,2.15207231760025,0.01908203100009511,square_wave
250,75300,-2.0319814159534824,1.4803186919291813,2.1404271817207334,0.021653714890902242,square_wave
251,75600,-1.8836144331842832,1.477752220829328,2.162358204523722,0.020338165077070394,square_wave
252,75900,-2.297033052053305,1.4734502506256104,2.146476579507192,0.021675210042546193,square_wave
253,76200,12.575497565232222,1.575649627049764,2.159151154359182,0.02253348477650434,square_wave
254,76500,-1.9157107189297697,1.4790840760866801,2.1613744576772054,0.01883414320802937,square_wave
255,76800,13.73180810147893,1.5638943688074747,2.148720060189565,0.02171404024741302,square_wave
256,77100,-1.675205963663768,1.5121074634790421,2.1651076730092367,0.019750225408934056,square_wave
257,77400,-2.6179254992865064,1.478610299229622,2.140162414709727,0.02121197251447787,square_wave
258,77700,-2.6245775463234176,1.4807341553767521,2.141968062718709,0.019056955294994016,square_wave
259,78000,-1.8498923787847117,1.4965610162417093,2.1504326287905373,0.021368462461978197,square_wave
260,78300,-2.938764239847679,1.4801130779584248,2.142418869336446,0.02068909724863867,square_wave
261,78600,-2.288383018039169,1.5390284647544226,2.1407081270217896,0.021504756125311057,square_wave
262,78900,-1.7685918561299403,1.514513008793195,2.1580431485176086,0.021339962139415244,square_wave
263,79200,-2.526917940238495,1.4805218106508256,2.1495865980784097,0.021041080543460947,square_wave
264,79500,14.00803125486711,1.5659342302878698,2.1478088529904684,0.020985402634056904,square_wave
265,79800,-1.5366781990043863,1.4724774605035782,2.15296169757843,0.02260529422511657,square_wave
266,80100,-3.026882982760444,1.4805358548959096,2.1692810440063477,0.021414224590795734,square_wave
267,80400,-2.0324284533038695,1.5374245017766952,2.159826798439026,0.020524039672066768,square_wave
268,80700,-1.6360525135882145,1.5124894646803537,2.160626784960429,0.02119860442200055,square_wave
269,81000,13.908668607566474,1.5779587733745575,2.1582918898264567,0.02019496638017396,square_wave
270,81300,-2.083956752624351,1.5100191696484884,2.1527013842264813,0.020633527256237964,square_wave
271,81600,-2.4487542355433165,1.477305852373441,2.1706339867909747,0.01992071282118559,square_wave
272,81900,-2.4697501063812535,1.445377821524938,2.167107578118642,0.02223138661123812,square_wave
273,82200,-1.7427356723696037,1.4850890304644901,2.1564965518315633,0.021385562761376303,square_wave
274,82500,-2.2754765492281868,1.4466258110602697,2.1466239587465923,0.022702440060675143,square_wave
275,82800,-2.8973618153482783,1.4444722348451615,2.165783259868622,0.020257537147651116,square_wave
276,83100,-1.9751649244688518,1.4449625289440156,2.161735183397929,0.02282187816221267,square_wave
277,83400,-3.153125625755636,1.5264247226715089,2.1622695875167848,0.024126069280318917,square_wave
278,83700,-1.4960690724663408,1.4854278353850048,2.137704985141754,0.02245646743259082,square_wave
279,84000,-2.5527376038022087,1.4761313984791438,2.1535637823740643,0.021458465821730593,square_wave
280,84300,-1.6871090719709338,1.5401688343286515,2.15325271209081,0.023021295201033354,square_wave
281,84600,-1.9963117279112335,1.535244144598643,2.167546262741089,0.022786976164206864,square_wave
282,84900,-1.2943369185552023,1.5367843449115752,2.1634801411628723,0.021676482792633275,square_wave
283,85200,-2.5844727893359796,1.5070541262626649,2.1764731884002684,0.02220705825990687,square_wave
284,85500,13.785555635299549,1.5555855894088746,2.1614845625559487,0.02394370756112039,square_wave
285,85800,-2.0915253643179286,1.4771707902352016,2.1909547877311706,0.022462411153440675,square_wave
286,86100,-2.3780018545687334,1.4368764013051987,2.1861313279469807,0.022417211189555624,square_wave
287,86400,-2.910346662532547,1.5394972322384517,2.1783438086509705,0.0228863988040636,square_wave
288,86700,-1.7007748784031758,1.4444891007741292,2.174929881890615,0.023097954305509726,square_wave
289,87000,-1.8521093007177196,1.491668509244919,2.1788463195165,0.02227707326412201,square_wave
290,87300,13.543812075909258,1.5733622419834137,2.179832015832265,0.02345827943024536,square_wave
291,87600,-2.693138710875063,1.4454171007871628,2.1828976472218833,0.024836462919289867,square_wave
292,87900,-2.2806437181308756,1.4940461138884227,2.1818370819091797,0.022579201674088837,square_wave
293,88200,-1.6103995041514207,1.5422797270615896,2.173226290543874,0.020834182258695363,square_wave
294,88500,-1.7400199725758367,1.446679254968961,2.1712403090794883,0.02113294357433915,square_wave
295,88800,12.892073432635554,1.5658099846045177,2.182345907688141,0.02359083538254102,square_wave
296,89100,-3.229916549660256,1.4790732407569884,2.1828427577018736,0.021687389891594647,square_wave
